model,rmse_pers_honest,rmse_model_honest,rmse_pers_naive,rmse_model_naive,skill_honest,skill_naive,excess_honest,excess_naive,n_train_honest,n_test_honest,n_train_naive,n_test_naive,test_start,test_end,test_target_std,bias,rmse_bias,record,record_len,record_days,missing_frac,condition,horizon,replicate,origin,nominal_gap_len,n_gaps_placed,mean_gap_len,achieved_missing_pct,intact_rp,rp_h_over_intact
XGBoost,0.5973622392486608,1.212818942795352,0.655474741433178,1.1419675837206007,-103.0290606116632,-74.219922071096,0.6154567035466911,0.48649284228742273,1243,459,4357,1705,2024-08-20 10:20:00,2024-09-01 20:50:00,4.315008906720314,28.809138540567204,-0.1289638612592684,HKZA,7166,49.8,0.05,MANY-SHORT,1,26,1,3,119,3.0,4.996,0.5787,1.032
XGBoost,0.5394184683415237,0.7733305549741388,0.5939255439747597,0.7538077391801374,-43.36375195899254,-26.91956876200163,0.2339120866326151,0.15988219520537772,1868,331,4723,1680,2024-08-22 22:10:00,2024-09-04 08:40:00,3.423080664033841,16.444183196990906,-0.07402989142723737,HKZA,7166,49.8,0.05,MANY-SHORT,1,27,2,3,119,3.0,4.996,0.5787,0.932
XGBoost,0.510970535584288,0.5983743889072098,0.48515335261973286,0.5297022942774118,-17.10545858049852,-9.182445389096738,0.08740385332292189,0.04454894165767892,1521,680,5033,1702,2024-08-25 09:50:00,2024-09-06 18:10:00,2.6342242041339032,7.9230131914017825,-0.04285491166524297,HKZA,7166,49.8,0.05,MANY-SHORT,1,28,3,3,119,3.0,4.996,0.5787,0.883
XGBoost,0.49687659404051676,0.6204537432366606,0.47380891392834734,0.5097516233622273,-24.87079300540911,-7.585908237960148,0.12357714919614382,0.035942709433880005,1581,509,5382,1353,2024-08-27 21:30:00,2024-09-06 18:10:00,3.1353068863365965,17.28488476744896,-0.08763443976226382,HKZA,7166,49.8,0.05,MANY-SHORT,1,29,4,3,119,3.0,4.996,0.5787,0.859
Ridge,0.7033019210163322,0.7266464795475394,0.6303911138078682,0.6378978851604976,-3.3192797906014926,-1.190811733890862,0.023344558531207205,0.007506771352629449,1409,380,4038,1696,2024-08-17 22:40:00,2024-08-30 09:10:00,4.668167944479615,2.1284680567106307,-0.015837787178577756,HKZA,7166,49.8,0.05,MANY-SHORT,1,0,0,3,119,3.0,4.996,0.5787,1.215
Ridge,0.6115281753953171,0.6113046909941066,0.6540635599666064,0.6594432933399607,0.03654523376066532,-0.8225092640276266,-0.0002234844012105608,0.00537973337335429,1509,516,4367,1680,2024-08-20 10:20:00,2024-09-01 20:50:00,4.05939295529962,-0.8590544977882919,0.00560321777456485,HKZA,7166,49.8,0.05,MANY-SHORT,1,1,1,3,119,3.0,4.996,0.5787,1.057
Ridge,0.5951257762376653,0.6039650572558496,0.5966421199559027,0.5974184557517852,-1.4852794772334477,-0.1301174975611774,0.00883928101818432,0.0007763357958825434,1863,612,4704,1699,2024-08-22 22:10:00,2024-09-04 08:40:00,3.9902267904139834,1.3551619796722703,-0.008062945222301776,HKZA,7166,49.8,0.05,MANY-SHORT,1,2,2,3,119,3.0,4.996,0.5787,1.028
Ridge,0.5003976421561976,0.5068484214047165,0.489718309066779,0.48738242873719984,-1.2891306243416167,0.4769844799208056,0.00645077924851889,-0.002335880329579154,1773,726,5026,1709,2024-08-25 09:50:00,2024-09-06 18:10:00,3.199867454789847,1.7661151042624224,-0.008786659578098044,HKZA,7166,49.8,0.05,MANY-SHORT,1,3,3,3,119,3.0,4.996,0.5787,0.865
Ridge,0.45256956514248775,0.46732445663800276,0.4698092762809045,0.4697678350888659,-3.2602482871046723,0.008820854361735186,0.01475489149551501,-4.1441192038638164e-05,1602,549,5378,1357,2024-08-27 21:30:00,2024-09-06 18:10:00,3.3800177562543143,3.2690691414664075,-0.014796332687553648,HKZA,7166,49.8,0.05,MANY-SHORT,1,4,4,3,119,3.0,4.996,0.5787,0.782
Ridge,0.5906681163929783,0.6053410152747613,0.6455069842728318,0.6523861407138115,-2.4841189958560106,-1.0656982199393372,0.014672898881782914,0.006879156440979695,1398,607,4011,1702,2024-08-17 22:40:00,2024-08-30 09:10:00,4.955373332668,1.4184207759166734,-0.00779374244080322,HKZA,7166,49.8,0.05,MANY-SHORT,1,5,0,3,119,3.0,4.996,0.5787,1.021
Ridge,0.7295462685626825,0.7455453687494913,0.6629929937009962,0.6665285425727778,-2.1930206316221,-0.5332709252393819,0.015999100186808835,0.0035355488717816463,1411,533,4378,1681,2024-08-20 10:20:00,2024-09-01 20:50:00,4.360260356774598,1.6597497063827182,-0.012463551315027188,HKZA,7166,49.8,0.05,MANY-SHORT,1,6,1,3,119,3.0,4.996,0.5787,1.261
Ridge,0.5037298994081938,0.49791570503397253,0.6272106768818011,0.6281164066534854,1.1542285619837278,-0.14440598750442568,-0.00581419437422126,0.0009057297716843493,1701,398,4725,1681,2024-08-22 22:10:00,2024-09-04 08:40:00,3.6896744151025556,-1.2986345494881535,0.006719924145905609,HKZA,7166,49.8,0.05,MANY-SHORT,1,7,2,3,119,3.0,4.996,0.5787,0.87
Ridge,0.48433876830547035,0.4889783392661144,0.4885590254158917,0.4868116003997199,-0.9579185611914287,0.3576691710247881,0.004639570960644046,-0.0017474250161718108,1928,612,5032,1703,2024-08-25 09:50:00,2024-09-06 18:10:00,3.406527315903366,1.3155877322162168,-0.006386995976815857,HKZA,7166,49.8,0.05,MANY-SHORT,1,8,3,3,119,3.0,4.996,0.5787,0.837
Ridge,0.4600291983603339,0.4633170190018185,0.4662856492285056,0.4660173063395395,-0.7146982524594669,0.05754903446204551,0.0032878206414845845,-0.0002683428889660999,1765,622,5372,1363,2024-08-27 21:30:00,2024-09-06 18:10:00,3.1358153745587005,0.7722472869215125,-0.0035561635304506845,HKZA,7166,49.8,0.05,MANY-SHORT,1,9,4,3,119,3.0,4.996,0.5787,0.795
Ridge,0.6994005098444894,0.7025808022144897,0.6589726718764416,0.6648231869177267,-0.45471690758525085,-0.8878236216724344,0.0031802923700002816,0.005850515041285087,1315,533,4035,1693,2024-08-17 22:40:00,2024-08-30 09:10:00,3.6057186793585143,-0.4331067140871836,0.0026702226712848054,HKZA,7166,49.8,0.05,MANY-SHORT,1,10,0,3,119,3.0,4.996,0.5787,1.209
Ridge,0.5833053952821218,0.6006808077500368,0.6576823484240484,0.6614704245782818,-2.9787848026866293,-0.5759735172017999,0.017375412467915075,0.0037880761542333774,1661,581,4354,1708,2024-08-20 10:20:00,2024-09-01 20:50:00,5.337308902278607,2.4028112854848294,-0.013587336313681697,HKZA,7166,49.8,0.05,MANY-SHORT,1,11,1,3,119,3.0,4.996,0.5787,1.008
Ridge,0.584539302150475,0.5816634220644377,0.5858340439297012,0.5880949051681548,0.491990885036675,-0.3859217916541757,-0.0028758800860373412,0.002260861238453593,1525,613,4698,1702,2024-08-22 22:10:00,2024-09-04 08:40:00,2.684280944211241,-0.8779126766908507,0.005136741324490934,HKZA,7166,49.8,0.05,MANY-SHORT,1,12,2,3,119,3.0,4.996,0.5787,1.01
Ridge,0.45431663367783887,0.4647857087885903,0.4916750199586415,0.48929622011690693,-2.304356551068998,0.4838154767217273,0.010469075110751458,-0.002378799841734558,1933,550,5047,1691,2024-08-25 09:50:00,2024-09-06 18:10:00,3.100706058765134,2.788172027790725,-0.012847874952486016,HKZA,7166,49.8,0.05,MANY-SHORT,1,13,3,3,119,3.0,4.996,0.5787,0.785
Ridge,0.43904091386866545,0.4423258105674773,0.46303439521926376,0.4630508719912207,-0.7481983102364032,-0.0035584336988803145,0.0032848966988118233,1.6476771956930314e-05,1787,790,5351,1384,2024-08-27 21:30:00,2024-09-06 18:10:00,3.333158469295883,0.7446398765375228,-0.003268419926854893,HKZA,7166,49.8,0.05,MANY-SHORT,1,14,4,3,119,3.0,4.996,0.5787,0.759
Ridge,0.5889734175142896,0.5990148878142478,0.6452794480639046,0.6507016155668354,-1.70491061249205,-0.84028206991551,0.010041470299958277,0.005422167502930786,1643,520,4038,1687,2024-08-17 22:40:00,2024-08-30 09:10:00,4.608708745746611,0.8646285425765399,-0.004619302797027491,HKZA,7166,49.8,0.05,MANY-SHORT,1,15,0,3,119,3.0,4.996,0.5787,1.018
Ridge,0.5915890896705368,0.5863602647274682,0.6537451198989859,0.6580025922616366,0.8838609491565563,-0.6512434637077735,-0.005228824943068644,0.004257472362650727,1527,639,4346,1719,2024-08-20 10:20:00,2024-09-01 20:50:00,3.0767550353644038,-1.5351044128643299,0.009486297305719371,HKZA,7166,49.8,0.05,MANY-SHORT,1,16,1,3,119,3.0,4.996,0.5787,1.022
Ridge,0.5935982151073176,0.5905498196093969,0.5949268195782085,0.5968289441546024,0.5135452601334967,-0.3197241263627193,-0.003048395497920686,0.0019021245763939376,1428,654,4681,1714,2024-08-22 22:10:00,2024-09-04 08:40:00,3.5446859324011037,-0.833269386496216,0.004950520074314624,HKZA,7166,49.8,0.05,MANY-SHORT,1,17,2,3,119,3.0,4.996,0.5787,1.026
Ridge,0.5003222617723501,0.4991395701434959,0.49372146504950076,0.491570967959065,0.23638596944788315,0.4355688870485208,-0.001182691628854149,-0.0021504970904357434,1832,640,5056,1679,2024-08-25 09:50:00,2024-09-06 18:10:00,2.63978376455042,0.19918291760063767,-0.0009678054615815945,HKZA,7166,49.8,0.05,MANY-SHORT,1,18,3,3,119,3.0,4.996,0.5787,0.865
Ridge,0.49470669300115505,0.5060953067752171,0.46657325570715735,0.46579782351732874,-2.3020941368253167,0.16619730778467678,0.011388613774062029,-0.0007754321898286176,1989,719,5375,1360,2024-08-27 21:30:00,2024-09-06 18:10:00,3.3878282378150915,2.4682914446099935,-0.012164045963890646,HKZA,7166,49.8,0.05,MANY-SHORT,1,19,4,3,119,3.0,4.996,0.5787,0.855
Ridge,0.7585810694566885,0.7760524717151267,0.6456559079898891,0.6510599092488476,-2.303168766253494,-0.8369785193761636,0.01747140225843824,0.005404001258958457,1273,565,4020,1708,2024-08-17 22:40:00,2024-08-30 09:10:00,4.323971570567707,1.4661902468773302,-0.012067400999479783,HKZA,7166,49.8,0.05,MANY-SHORT,1,20,0,3,119,3.0,4.996,0.5787,1.311
Ridge,0.6388391488693212,0.6422745190715825,0.6682719384353786,0.6737220994701071,-0.5377519847275414,-0.8155603611740725,0.0034353702022612564,0.005450161034728507,1671,406,4384,1681,2024-08-20 10:20:00,2024-09-01 20:50:00,3.4891916755560572,-0.2778083764465311,0.0020147908324672503,HKZA,7166,49.8,0.05,MANY-SHORT,1,21,1,3,119,3.0,4.996,0.5787,1.104
Ridge,0.6677983805231642,0.6766655830654328,0.5764699222518006,0.5794386367786423,-1.3278263022024506,-0.5149816863376566,0.008867202542268582,0.002968714526841665,1827,579,4710,1705,2024-08-22 22:10:00,2024-09-04 08:40:00,4.191489084695584,0.812844615864794,-0.005898488015426917,HKZA,7166,49.8,0.05,MANY-SHORT,1,22,2,3,119,3.0,4.996,0.5787,1.154
Ridge,0.46907012760927824,0.4723304500836536,0.4886037281236286,0.4863644533919081,-0.6950607771576411,0.4583007870856748,0.0032603224743753545,-0.002239274731720531,2093,390,5077,1658,2024-08-25 09:50:00,2024-09-06 18:10:00,2.6326707268080907,1.153361564243316,-0.005499597206095885,HKZA,7166,49.8,0.05,MANY-SHORT,1,23,3,3,119,3.0,4.996,0.5787,0.811
Ridge,0.4936463122762405,0.5065607310671701,0.4611595178213207,0.46072554513062214,-2.6161278773420227,0.09410468046908704,0.012914418790929638,-0.0004339726906985586,1734,468,5370,1368,2024-08-27 21:30:00,2024-09-06 18:10:00,3.050811664689253,2.7102325578111097,-0.013348391481628197,HKZA,7166,49.8,0.05,MANY-SHORT,1,24,4,3,119,3.0,4.996,0.5787,0.853
Ridge,0.6974356031837172,0.705159527309892,0.6398930070450187,0.6475553107985997,-1.107474882400017,-1.1974351445040776,0.0077239241261747305,0.007662303753581012,1109,680,4002,1720,2024-08-17 22:40:00,2024-08-30 09:10:00,4.867106224384913,-0.08996026210406072,-6.162037259371811e-05,HKZA,7166,49.8,0.05,MANY-SHORT,1,25,0,3,119,3.0,4.996,0.5787,1.205
Ridge,0.5973622392486608,0.6023013686554514,0.655474741433178,0.6604982962084145,-0.826823170644797,-0.7663994442032473,0.004939129406790532,0.005023554775236527,1243,459,4357,1705,2024-08-20 10:20:00,2024-09-01 20:50:00,4.315008906720314,0.0604237264415497,8.442536844599502e-05,HKZA,7166,49.8,0.05,MANY-SHORT,1,26,1,3,119,3.0,4.996,0.5787,1.032
Ridge,0.5394184683415237,0.5419374489131201,0.5939255439747597,0.5957416693349986,-0.46698078012441524,-0.3057833391176823,0.0025189805715963853,0.001816125360238896,1868,331,4723,1680,2024-08-22 22:10:00,2024-09-04 08:40:00,3.423080664033841,0.16119744100673294,-0.0007028552113574893,HKZA,7166,49.8,0.05,MANY-SHORT,1,27,2,3,119,3.0,4.996,0.5787,0.932
Ridge,0.510970535584288,0.5208572685045914,0.48515335261973286,0.48268053310528125,-1.9348929599234177,0.5096985316289881,0.009886732920303398,-0.0024728195144516074,1521,680,5033,1702,2024-08-25 09:50:00,2024-09-06 18:10:00,2.6342242041339032,2.444591491552406,-0.012359552434755006,HKZA,7166,49.8,0.05,MANY-SHORT,1,28,3,3,119,3.0,4.996,0.5787,0.883
Ridge,0.49687659404051676,0.5066408147638456,0.47380891392834734,0.47345312089370417,-1.9651198789477853,0.07509209391889371,0.009764220723328831,-0.00035579303464317036,1581,509,5382,1353,2024-08-27 21:30:00,2024-09-06 18:10:00,3.1353068863365965,2.040211972866679,-0.010120013757972002,HKZA,7166,49.8,0.05,MANY-SHORT,1,29,4,3,119,3.0,4.996,0.5787,0.859
XGBoost,1.151664792786434,3.0696068417587683,1.0486843287397498,1.7125167189997286,-166.53648361793753,-63.301450404788206,1.9179420489723342,0.6638323902599788,1361,356,4038,1696,2024-08-17 23:00:00,2024-08-30 09:30:00,4.673763373325407,103.23503321314934,-1.2541096587123555,HKZA,7166,49.8,0.05,MANY-SHORT,3,0,0,3,119,3.0,4.996,0.967,1.191
XGBoost,0.8895555422530043,1.3002602710521496,1.0797200262656277,1.6437057316553554,-46.169655439270386,-52.234439638982735,0.4107047287991453,0.5639857053897277,1453,494,4367,1680,2024-08-20 10:40:00,2024-09-01 21:10:00,3.967316658785638,-6.064784199712349,0.15328097659058237,HKZA,7166,49.8,0.05,MANY-SHORT,3,1,1,3,119,3.0,4.996,0.967,0.92
XGBoost,1.0227487180500583,1.2185310690927273,0.9858094751854991,1.1777642873597565,-19.142761813081677,-19.471796224938643,0.19578235104266906,0.19195481217425736,1818,586,4704,1699,2024-08-22 22:30:00,2024-09-04 09:00:00,3.93865129225071,-0.32903441185696636,-0.003827538868411695,HKZA,7166,49.8,0.05,MANY-SHORT,3,2,2,3,119,3.0,4.996,0.967,1.058
XGBoost,0.8218074851287475,1.1884555637850267,0.7987600970683386,0.8821680329995847,-44.61483806013751,-10.442176097350785,0.36664807865627924,0.08340793593124607,1717,704,5026,1705,2024-08-25 10:10:00,2024-09-06 18:10:00,3.185011408578768,34.17266196278672,-0.2832401427250332,HKZA,7166,49.8,0.05,MANY-SHORT,3,3,3,3,119,3.0,4.996,0.967,0.85
XGBoost,0.8556963706358683,1.1203795262082321,0.8006391478593814,0.8707939852260561,-30.931901157378718,-8.762354120984872,0.26468315557236377,0.07015483736667472,1538,531,5378,1353,2024-08-27 21:50:00,2024-09-06 18:10:00,3.3722566767863382,22.169547036393844,-0.19452831820568905,HKZA,7166,49.8,0.05,MANY-SHORT,3,4,4,3,119,3.0,4.996,0.967,0.885
XGBoost,0.9270596317885589,2.399850040578689,1.0571021768676978,1.681672540929051,-158.86684721118783,-59.08325398704779,1.4727904087901302,0.6245703640613531,1359,583,4011,1702,2024-08-17 23:00:00,2024-08-30 09:30:00,4.983042955910324,99.78359322414005,-0.8482200447287771,HKZA,7166,49.8,0.05,MANY-SHORT,3,5,0,3,119,3.0,4.996,0.967,0.959
XGBoost,1.356952618685238,2.458523099417974,1.076056389489461,1.6277359941116814,-81.17973063790953,-51.2686519043827,1.1015704807327358,0.5516796046222203,1367,513,4378,1681,2024-08-20 10:40:00,2024-09-01 21:10:00,4.3510315629365275,29.91107873352683,-0.5498908761105155,HKZA,7166,49.8,0.05,MANY-SHORT,3,6,1,3,119,3.0,4.996,0.967,1.403
XGBoost,0.7664659623418195,0.9801058311118479,1.0267136421777536,1.194613529243844,-27.873366759468944,-16.353136860045936,0.21363986877002838,0.16789988706609038,1649,378,4725,1681,2024-08-22 22:30:00,2024-09-04 09:00:00,3.6990251495718782,11.520229899423008,-0.045739981703938004,HKZA,7166,49.8,0.05,MANY-SHORT,3,7,2,3,119,3.0,4.996,0.967,0.793
XGBoost,0.8347828563343462,1.2082648062836463,0.7958674072725929,0.8663644706172396,-44.74001198219546,-8.857890485330655,0.37348194994930006,0.07049706334464678,1874,592,5032,1699,2024-08-25 10:10:00,2024-09-06 18:10:00,3.4069488185789933,35.882121496864805,-0.3029848866046533,HKZA,7166,49.8,0.05,MANY-SHORT,3,8,3,3,119,3.0,4.996,0.967,0.863
XGBoost,0.8248673192525334,1.0318764984136388,0.798584951614299,0.8619387495568183,-25.096057793717662,-7.933257171256836,0.2070091791611054,0.06335379794251927,1703,604,5372,1359,2024-08-27 21:50:00,2024-09-06 18:10:00,3.123583409511993,17.16280062246083,-0.14365538121858612,HKZA,7166,49.8,0.05,MANY-SHORT,3,9,4,3,119,3.0,4.996,0.967,0.853
XGBoost,1.0215830022124275,1.973839418778603,1.0674344312097082,1.7268377561386663,-93.21380783586723,-61.774597637970686,0.9522564165661755,0.6594033249289581,1269,513,4035,1691,2024-08-17 23:00:00,2024-08-30 09:30:00,3.5445048896488043,31.439210197896543,-0.2928530916372174,HKZA,7166,49.8,0.05,MANY-SHORT,3,10,0,3,119,3.0,4.996,0.967,1.056
XGBoost,0.8565885308536726,2.0175191906017975,1.0568451665636707,1.6955257148878886,-135.5295591678243,-60.43274535671919,1.160930659748125,0.638680548324218,1614,563,4354,1708,2024-08-20 10:40:00,2024-09-01 21:10:00,5.334147163543889,75.09681381110511,-0.5222501114239071,HKZA,7166,49.8,0.05,MANY-SHORT,3,11,1,3,119,3.0,4.996,0.967,0.886
XGBoost,0.9729716593589368,1.094371269436213,0.9885530390655972,1.1766059357181888,-12.4771989923389,-19.023045726544275,0.12139961007727629,0.18805289665259162,1471,593,4698,1702,2024-08-22 22:30:00,2024-09-04 09:00:00,2.582063729380513,-6.545846734205375,0.06665328657531533,HKZA,7166,49.8,0.05,MANY-SHORT,3,12,2,3,119,3.0,4.996,0.967,1.006
XGBoost,0.8384470552273862,1.1022130970813235,0.7906063852711633,0.8587397437597316,-31.458878674504298,-8.61786089233263,0.26376604185393737,0.06813335848856827,1871,534,5047,1687,2024-08-25 10:10:00,2024-09-06 18:10:00,3.110399659177223,22.84101778217167,-0.1956326833653691,HKZA,7166,49.8,0.05,MANY-SHORT,3,13,3,3,119,3.0,4.996,0.967,0.867
XGBoost,0.7682090775665634,0.8770263420118488,0.7907874977936024,0.8692838329535876,-14.165058396599939,-9.926350047136555,0.10881726444528539,0.07849633515998522,1720,776,5351,1380,2024-08-27 21:50:00,2024-09-06 18:10:00,3.3345735787511672,4.2387083494633835,-0.03032092928530017,HKZA,7166,49.8,0.05,MANY-SHORT,3,14,4,3,119,3.0,4.996,0.967,0.794
XGBoost,0.8796768533937682,1.8858605054029702,1.0460916537634277,1.638993828647517,-114.38105346609659,-56.677842018054506,1.006183652009202,0.5929021748840893,1601,494,4038,1687,2024-08-17 23:00:00,2024-08-30 09:30:00,4.6192240686409685,57.70321144804208,-0.41328147712511276,HKZA,7166,49.8,0.05,MANY-SHORT,3,15,0,3,119,3.0,4.996,0.967,0.91
XGBoost,0.8831964885564106,1.0829717477665377,1.063701889494867,1.711006455722601,-22.61957127305394,-60.85394532251205,0.19977525921012707,0.6473045662277339,1472,615,4346,1719,2024-08-20 10:40:00,2024-09-01 21:10:00,3.0313027364733305,-38.23437404945811,0.44752930701760685,HKZA,7166,49.8,0.05,MANY-SHORT,3,16,1,3,119,3.0,4.996,0.967,0.913
XGBoost,0.980853294695127,1.1371183506426434,0.9926400823757101,1.1612001170954576,-15.931542137102905,-16.98098210142074,0.15626505594751638,0.16856003471974745,1382,630,4681,1714,2024-08-22 22:30:00,2024-09-04 09:00:00,3.5034407920275505,-1.049439964317834,0.012294978772231069,HKZA,7166,49.8,0.05,MANY-SHORT,3,17,2,3,119,3.0,4.996,0.967,1.014
XGBoost,0.8349641663951736,0.9768253902500832,0.8088966430295514,0.874626410661477,-16.99009724781042,-8.125854915870168,0.14186122385490962,0.0657297676319255,1776,622,5056,1675,2024-08-25 10:10:00,2024-09-06 18:10:00,2.6237372085475243,8.864242331940254,-0.07613145622298412,HKZA,7166,49.8,0.05,MANY-SHORT,3,18,3,3,119,3.0,4.996,0.967,0.863
XGBoost,0.847432404584261,0.9711255594910101,0.8018956973569118,0.8810833204523059,-14.59622670051559,-9.875052747682833,0.12369315490674915,0.07918762309539407,1933,707,5375,1356,2024-08-27 21:50:00,2024-09-06 18:10:00,3.3877810062830584,4.721173952832757,-0.04450553181135508,HKZA,7166,49.8,0.05,MANY-SHORT,3,19,4,3,119,3.0,4.996,0.967,0.876
XGBoost,1.3491718299080275,2.199242984267971,1.0624674203573694,1.6694418875599275,-63.00688581808682,-57.12876042809833,0.8500711543599435,0.6069744672025581,1217,541,4020,1708,2024-08-17 23:00:00,2024-08-30 09:30:00,4.289509203588423,5.87812538998849,-0.24309668715738542,HKZA,7166,49.8,0.05,MANY-SHORT,3,20,0,3,119,3.0,4.996,0.967,1.395
XGBoost,1.046702546741034,1.5242342507077498,1.091722325743079,1.687043923971469,-45.62248419606285,-54.53049591371004,0.47753170396671574,0.5953215982283899,1621,384,4384,1681,2024-08-20 10:40:00,2024-09-01 21:10:00,3.4763638056506703,-8.908011717647192,0.11778989426167419,HKZA,7166,49.8,0.05,MANY-SHORT,3,21,1,3,119,3.0,4.996,0.967,1.082
XGBoost,1.1990044938193245,1.6621641444898134,0.9749327496169465,1.1235868396762418,-38.62868346682622,-15.24762504056838,0.4631596506704889,0.1486540900592953,1771,563,4710,1705,2024-08-22 22:30:00,2024-09-04 09:00:00,4.210834429341288,23.381058426257837,-0.3145055606111936,HKZA,7166,49.8,0.05,MANY-SHORT,3,22,2,3,119,3.0,4.996,0.967,1.24
XGBoost,0.851665446204121,0.9463187924164718,0.7946017840171519,0.8500103779003789,-11.113911763618155,-6.973127294417325,0.09465334621235078,0.05540859388322705,2037,372,5077,1654,2024-08-25 10:10:00,2024-09-06 18:10:00,2.570649087163176,4.14078446920083,-0.03924475232912372,HKZA,7166,49.8,0.05,MANY-SHORT,3,23,3,3,119,3.0,4.996,0.967,0.881
XGBoost,0.9304943444510732,1.0617039318569186,0.7923035710384952,0.8535722403283161,-14.101062321152513,-7.732979066283185,0.13120958740584543,0.06126866928982089,1678,451,5370,1364,2024-08-27 21:50:00,2024-09-06 18:10:00,3.0201081258025164,6.368083254869328,-0.06994091811602454,HKZA,7166,49.8,0.05,MANY-SHORT,3,24,4,3,119,3.0,4.996,0.967,0.962
XGBoost,1.1720124280142852,2.955234863662411,1.0594784705935099,1.6516576062386938,-152.15047153291712,-55.89345626942761,1.7832224356481257,0.592179135645184,1057,662,4002,1720,2024-08-17 23:00:00,2024-08-30 09:30:00,4.883385397139366,96.2570152634895,-1.1910433000029417,HKZA,7166,49.8,0.05,MANY-SHORT,3,25,0,3,119,3.0,4.996,0.967,1.212
XGBoost,0.8533923529556268,1.5267243477589147,1.0642223410558276,1.6569200369180355,-78.90063608740805,-55.69303264900316,0.673331994803288,0.5926976958622079,1190,433,4357,1705,2024-08-20 10:40:00,2024-09-01 21:10:00,4.335017510857376,23.207603438404888,-0.0806342989410801,HKZA,7166,49.8,0.05,MANY-SHORT,3,26,1,3,119,3.0,4.996,0.967,0.882
XGBoost,1.1152643191627014,1.3977412975782808,0.9883533007097257,1.1765642612531575,-25.328253900174303,-19.042882783745398,0.2824769784155794,0.18821096054343178,1814,313,4723,1680,2024-08-22 22:30:00,2024-09-04 09:00:00,3.2716812230055488,6.285371116428905,-0.09426601787214761,HKZA,7166,49.8,0.05,MANY-SHORT,3,27,2,3,119,3.0,4.996,0.967,1.153
XGBoost,0.8651462661001248,1.0359746511971917,0.7962464778413002,0.8626470734593823,-19.7456073950502,-8.339201172744959,0.17082838509706688,0.06640059561808209,1466,664,5033,1698,2024-08-25 10:10:00,2024-09-06 18:10:00,2.648001756968143,11.406406222305241,-0.10442778947898479,HKZA,7166,49.8,0.05,MANY-SHORT,3,28,3,3,119,3.0,4.996,0.967,0.895
XGBoost,0.9036586745004996,1.1838970456780855,0.8075600816017282,0.8773920671213761,-31.011528919643094,-8.647280507122378,0.2802383711775859,0.06983198551964787,1509,495,5382,1349,2024-08-27 21:50:00,2024-09-06 18:10:00,3.1349759813485467,22.364248412520716,-0.210406385657938,HKZA,7166,49.8,0.05,MANY-SHORT,3,29,4,3,119,3.0,4.996,0.967,0.934
Ridge,1.151664792786434,1.279447484477739,1.0486843287397498,1.0859305256990812,-11.095476087459177,-3.551707214323674,0.12778269169130496,0.0372461969593314,1361,356,4038,1696,2024-08-17 23:00:00,2024-08-30 09:30:00,4.673763373325407,7.5437688731355035,-0.09053649473197356,HKZA,7166,49.8,0.05,MANY-SHORT,3,0,0,3,119,3.0,4.996,0.967,1.191
Ridge,0.8895555422530043,0.9041268549203821,1.0797200262656277,1.1062265063535806,-1.6380441664690881,-2.4549401180998354,0.014571312667377878,0.026506480087952866,1453,494,4367,1680,2024-08-20 10:40:00,2024-09-01 21:10:00,3.967316658785638,-0.8168959516307472,0.011935167420574988,HKZA,7166,49.8,0.05,MANY-SHORT,3,1,1,3,119,3.0,4.996,0.967,0.92
Ridge,1.0227487180500583,1.057275545281442,0.9858094751854991,0.9972457715473827,-3.375885652265742,-1.160091949788944,0.03452682723138367,0.011436296361883591,1818,586,4704,1699,2024-08-22 22:30:00,2024-09-04 09:00:00,3.93865129225071,2.215793702476798,-0.02309053086950008,HKZA,7166,49.8,0.05,MANY-SHORT,3,2,2,3,119,3.0,4.996,0.967,1.058
Ridge,0.8218074851287475,0.838462338315861,0.7987600970683386,0.7892080774230138,-2.026612496052449,1.1958558871910663,0.016654853187113572,-0.009552019645324816,1717,704,5026,1705,2024-08-25 10:10:00,2024-09-06 18:10:00,3.185011408578768,3.2224683832435153,-0.026206872832438388,HKZA,7166,49.8,0.05,MANY-SHORT,3,3,3,3,119,3.0,4.996,0.967,0.85
Ridge,0.8556963706358683,0.8963370501249343,0.8006391478593814,0.7972007063058623,-4.749427587131838,0.4294620819769168,0.04064067948906591,-0.0034384415535191337,1538,531,5378,1353,2024-08-27 21:50:00,2024-09-06 18:10:00,3.3722566767863382,5.178889669108755,-0.044079121042585045,HKZA,7166,49.8,0.05,MANY-SHORT,3,4,4,3,119,3.0,4.996,0.967,0.885
Ridge,0.9270596317885589,1.000153880357185,1.0571021768676978,1.0929868526721749,-7.884525014599841,-3.3946269896829806,0.07309424856862612,0.03588467580447707,1359,583,4011,1702,2024-08-17 23:00:00,2024-08-30 09:30:00,4.983042955910324,4.489898024916861,-0.037209572764149046,HKZA,7166,49.8,0.05,MANY-SHORT,3,5,0,3,119,3.0,4.996,0.967,0.959
Ridge,1.356952618685238,1.411475934324372,1.076056389489461,1.0979117570186971,-4.018070704042853,-2.0310615449814273,0.05452331563913382,0.021855367529236114,1367,513,4378,1681,2024-08-20 10:40:00,2024-09-01 21:10:00,4.3510315629365275,1.9870091590614258,-0.032667948109897704,HKZA,7166,49.8,0.05,MANY-SHORT,3,6,1,3,119,3.0,4.996,0.967,1.403
